,clockTime,sprite,x,y,direction,touching,block,keysDown,variables,stageVariables
0,0.002,Ball,251,-191,165,[],event_whenflagclicked,[],{},{}
1,0.005,Ball,20,150,165,[],motion_gotoxy{math_number(NUM:20)math_number(NUM:150)},[],{},{}
2,0.006,Ball,23.88228568,135.51111261,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
3,0.075,Ball,27.76457136,121.02222522,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
4,0.109,Ball,31.64685704,106.53333783,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
5,0.142,Ball,35.52914272,92.04445044,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
6,0.175,Ball,39.4114284,77.55556305,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
7,0.208,Ball,43.29371408,63.06667566,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
8,0.241,Ball,47.17599976,48.57778827,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
9,0.274,Ball,51.05828544,34.08890088,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
10,0.308,Ball,54.94057112,19.60001349,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
11,0.342,Ball,58.8228568,5.1111261,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
12,0.374,Ball,62.70514248,-9.37776129,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
13,0.407,Ball,66.58742816,-23.86664868,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
14,0.441,Ball,70.46971384,-38.35553607,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
15,0.475,Ball,74.35199952,-52.84442346,165,[],motion_movesteps{math_number(NUM:15)},[],{},{}
16,0.507,Ball,78.2342852,-67.33331085,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
17,0.54,Ball,82.11657088,-81.82219824,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
18,0.573,Ball,85.99885656,-96.31108563,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
19,0.606,Ball,89.88114224,-110.79997302,165,[],motion_movesteps{math_number(NUM:15)},['Left'],{},{}
